transaction_id,date,category,subcategory,merchant,amount,type,payment_method,month,year,month_num,notes,month_label,is_overspend
TXN-01641,2024-08-15,Subscriptions,Subscriptions,Spotify,19.44,Expense,Debit Card,2024-08,2024,8,,Aug 2024,False
TXN-01638,2024-08-19,Subscriptions,Subscriptions,Hulu,11.83,Expense,Debit Card,2024-08,2024,8,,Aug 2024,False
TXN-01621,2024-08-19,Groceries,Groceries,Kroger,45.91,Expense,Debit Card,2024-08,2024,8,,Aug 2024,True
TXN-01633,2024-08-21,Entertainment,Entertainment,Concert Hall,33.35,Expense,Credit Card,2024-08,2024,8,,Aug 2024,False
TXN-01019,2024-08-21,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-08,2024,8,Bi-weekly paycheck,Aug 2024,False
TXN-01642,2024-08-21,Savings,Savings,Marcus Savings,500.0,Expense,Debit Card,2024-08,2024,8,,Aug 2024,False
TXN-01632,2024-08-23,Healthcare,Healthcare,CVS Pharmacy,89.94,Expense,Credit Card,2024-08,2024,8,,Aug 2024,False
TXN-01617,2024-08-25,Groceries,Groceries,Walmart Grocery,33.99,Expense,Debit Card,2024-08,2024,8,,Aug 2024,True
TXN-01627,2024-08-25,Dining Out,Dining Out,Olive Garden,92.58,Expense,Debit Card,2024-08,2024,8,,Aug 2024,True
TXN-01620,2024-08-27,Groceries,Groceries,Trader Joe's,71.11,Expense,Debit Card,2024-08,2024,8,,Aug 2024,True
TXN-01630,2024-08-29,Utilities,Utilities,AT&T Internet,72.7,Expense,ACH Transfer,2024-08,2024,8,,Aug 2024,False
TXN-01669,2024-09-03,Subscriptions,Subscriptions,Hulu,16.18,Expense,ACH Transfer,2024-09,2024,9,,Sep 2024,False
TXN-01659,2024-09-06,Utilities,Utilities,ONG Gas,84.33,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01646,2024-09-06,Groceries,Groceries,Whole Foods,56.98,Expense,Debit Card,2024-09,2024,9,,Sep 2024,True
TXN-01651,2024-09-07,Dining Out,Dining Out,Olive Garden,39.44,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01649,2024-09-07,Groceries,Groceries,Kroger,144.91,Expense,Debit Card,2024-09,2024,9,,Sep 2024,True
TXN-01645,2024-09-08,Groceries,Groceries,Whole Foods,185.9,Expense,ACH Transfer,2024-09,2024,9,,Sep 2024,True
TXN-01663,2024-09-09,Entertainment,Entertainment,Steam Games,19.05,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01652,2024-09-11,Dining Out,Dining Out,Olive Garden,30.43,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01648,2024-09-12,Groceries,Groceries,Trader Joe's,17.05,Expense,Credit Card,2024-09,2024,9,,Sep 2024,True
TXN-01644,2024-09-12,Groceries,Groceries,Trader Joe's,67.96,Expense,Debit Card,2024-09,2024,9,,Sep 2024,True
TXN-01643,2024-09-13,Housing,Housing,Oakwood Apartments,1400.0,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01647,2024-09-15,Groceries,Groceries,Trader Joe's,48.77,Expense,Credit Card,2024-09,2024,9,,Sep 2024,True
TXN-01658,2024-09-16,Transportation,Transportation,Lyft,66.43,Expense,Debit Card,2024-09,2024,9,,Sep 2024,True
TXN-01660,2024-09-17,Healthcare,Healthcare,Walgreens,110.81,Expense,Credit Card,2024-09,2024,9,,Sep 2024,True
TXN-01020,2024-09-19,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-09,2024,9,Bi-weekly paycheck,Sep 2024,False
TXN-01672,2024-09-19,Savings,Savings,Vanguard Transfer,500.0,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01668,2024-09-20,Subscriptions,Subscriptions,Microsoft 365,16.49,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01656,2024-09-20,Transportation,Transportation,Toll Authority,75.13,Expense,Debit Card,2024-09,2024,9,,Sep 2024,True
TXN-01665,2024-09-22,Shopping,Shopping,H&M,55.27,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01655,2024-09-23,Dining Out,Dining Out,Chipotle,32.98,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01670,2024-09-24,Subscriptions,Subscriptions,Microsoft 365,14.97,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01664,2024-09-24,Entertainment,Entertainment,Bowling Alley,21.03,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01661,2024-09-24,Entertainment,Entertainment,AMC Theatres,38.31,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01654,2024-09-24,Dining Out,Dining Out,Chick-fil-A,23.19,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01653,2024-09-25,Dining Out,Dining Out,Chick-fil-A,27.26,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01667,2024-09-25,Shopping,Shopping,TJ Maxx,26.05,Expense,Credit Card,2024-09,2024,9,,Sep 2024,False
TXN-01666,2024-09-26,Shopping,Shopping,TJ Maxx,22.82,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01657,2024-09-27,Transportation,Transportation,Lyft,79.0,Expense,ACH Transfer,2024-09,2024,9,,Sep 2024,True
TXN-01671,2024-09-28,Subscriptions,Subscriptions,Microsoft 365,14.62,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01662,2024-09-28,Entertainment,Entertainment,Bowling Alley,16.24,Expense,Debit Card,2024-09,2024,9,,Sep 2024,False
TXN-01650,2024-09-29,Groceries,Groceries,Aldi,43.77,Expense,ACH Transfer,2024-09,2024,9,,Sep 2024,True
TXN-01673,2024-10-01,Housing,Housing,River Bend Rentals,1400.0,Expense,Debit Card,2024-10,2024,10,,Oct 2024,False
TXN-01690,2024-10-02,Utilities,Utilities,City Water Dept,78.43,Expense,Credit Card,2024-10,2024,10,,Oct 2024,False
TXN-01686,2024-10-03,Transportation,Transportation,Lyft,60.12,Expense,Credit Card,2024-10,2024,10,,Oct 2024,True
TXN-01693,2024-10-05,Entertainment,Entertainment,Bowling Alley,25.59,Expense,Credit Card,2024-10,2024,10,,Oct 2024,False
TXN-01682,2024-10-06,Dining Out,Dining Out,Local Bistro,130.63,Expense,Debit Card,2024-10,2024,10,,Oct 2024,True
TXN-01692,2024-10-09,Entertainment,Entertainment,Local Gym,25.44,Expense,Cash,2024-10,2024,10,,Oct 2024,False
TXN-01688,2024-10-09,Transportation,Transportation,Uber,45.03,Expense,Credit Card,2024-10,2024,10,,Oct 2024,True
TXN-01677,2024-10-11,Groceries,Groceries,Whole Foods,64.38,Expense,Debit Card,2024-10,2024,10,,Oct 2024,True
TXN-01695,2024-10-11,Shopping,Shopping,H&M,81.28,Expense,Credit Card,2024-10,2024,10,,Oct 2024,False
TXN-01698,2024-10-11,Subscriptions,Subscriptions,Adobe CC,16.26,Expense,Debit Card,2024-10,2024,10,,Oct 2024,False
TXN-01679,2024-10-12,Groceries,Groceries,Whole Foods,55.02,Expense,Debit Card,2024-10,2024,10,,Oct 2024,True
TXN-01684,2024-10-13,Dining Out,Dining Out,Local Bistro,12.14,Expense,Credit Card,2024-10,2024,10,,Oct 2024,True
TXN-01701,2024-10-15,Savings,Savings,Vanguard Transfer,500.0,Expense,Debit Card,2024-10,2024,10,,Oct 2024,False
TXN-01674,2024-10-16,Groceries,Groceries,Aldi,134.15,Expense,ACH Transfer,2024-10,2024,10,,Oct 2024,True
TXN-01691,2024-10-17,Healthcare,Healthcare,OU Medical,49.19,Expense,Debit Card,2024-10,2024,10,,Oct 2024,False
TXN-01675,2024-10-18,Groceries,Groceries,Trader Joe's,81.53,Expense,Debit Card,2024-10,2024,10,,Oct 2024,True
TXN-01676,2024-10-18,Groceries,Groceries,Trader Joe's,47.62,Expense,ACH Transfer,2024-10,2024,10,,Oct 2024,True
TXN-01696,2024-10-18,Shopping,Shopping,H&M,97.51,Expense,Credit Card,2024-10,2024,10,,Oct 2024,False
TXN-01689,2024-10-19,Utilities,Utilities,AT&T Internet,64.79,Expense,ACH Transfer,2024-10,2024,10,,Oct 2024,False
TXN-01683,2024-10-21,Dining Out,Dining Out,Local Bistro,42.25,Expense,Debit Card,2024-10,2024,10,,Oct 2024,True
TXN-01021,2024-10-21,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-10,2024,10,Bi-weekly paycheck,Oct 2024,False
TXN-01687,2024-10-21,Transportation,Transportation,Uber,53.84,Expense,Debit Card,2024-10,2024,10,,Oct 2024,True
TXN-01681,2024-10-22,Dining Out,Dining Out,Chick-fil-A,39.19,Expense,ACH Transfer,2024-10,2024,10,,Oct 2024,True
TXN-01685,2024-10-23,Transportation,Transportation,City Parking,77.56,Expense,Credit Card,2024-10,2024,10,,Oct 2024,True
TXN-01694,2024-10-24,Entertainment,Entertainment,Bowling Alley,17.85,Expense,ACH Transfer,2024-10,2024,10,,Oct 2024,False
TXN-01699,2024-10-26,Subscriptions,Subscriptions,Microsoft 365,10.92,Expense,Cash,2024-10,2024,10,,Oct 2024,False
TXN-01700,2024-10-27,Subscriptions,Subscriptions,Netflix,14.9,Expense,Debit Card,2024-10,2024,10,,Oct 2024,False
TXN-01678,2024-10-29,Groceries,Groceries,Trader Joe's,68.28,Expense,Debit Card,2024-10,2024,10,,Oct 2024,True
TXN-01680,2024-10-30,Dining Out,Dining Out,Chick-fil-A,96.55,Expense,Credit Card,2024-10,2024,10,,Oct 2024,True
TXN-01697,2024-10-30,Subscriptions,Subscriptions,Spotify,17.07,Expense,Credit Card,2024-10,2024,10,,Oct 2024,False
TXN-01729,2024-11-02,Subscriptions,Subscriptions,Adobe CC,15.06,Expense,Credit Card,2024-11,2024,11,,Nov 2024,True
TXN-01702,2024-11-04,Housing,Housing,Metro Property Mgmt,1400.0,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01716,2024-11-06,Transportation,Transportation,Uber,82.05,Expense,Debit Card,2024-11,2024,11,,Nov 2024,True
TXN-01721,2024-11-07,Entertainment,Entertainment,Concert Hall,23.54,Expense,ACH Transfer,2024-11,2024,11,,Nov 2024,False
TXN-01731,2024-11-09,Subscriptions,Subscriptions,Hulu,16.45,Expense,Credit Card,2024-11,2024,11,,Nov 2024,True
TXN-01713,2024-11-09,Dining Out,Dining Out,Chipotle,22.6,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01726,2024-11-10,Shopping,Shopping,Target,73.34,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01728,2024-11-10,Subscriptions,Subscriptions,Spotify,15.66,Expense,ACH Transfer,2024-11,2024,11,,Nov 2024,True
TXN-01730,2024-11-10,Subscriptions,Subscriptions,Spotify,15.53,Expense,Credit Card,2024-11,2024,11,,Nov 2024,True
TXN-01724,2024-11-10,Entertainment,Entertainment,Local Gym,29.2,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01705,2024-11-11,Groceries,Groceries,Kroger,58.25,Expense,Credit Card,2024-11,2024,11,,Nov 2024,False
TXN-01732,2024-11-12,Savings,Savings,Vanguard Transfer,500.0,Expense,Credit Card,2024-11,2024,11,,Nov 2024,False
TXN-01710,2024-11-16,Dining Out,Dining Out,Chipotle,40.04,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01712,2024-11-17,Dining Out,Dining Out,Olive Garden,20.0,Expense,Credit Card,2024-11,2024,11,,Nov 2024,False
TXN-01720,2024-11-18,Healthcare,Healthcare,OU Medical,99.56,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01714,2024-11-18,Transportation,Transportation,Shell Gas,64.98,Expense,Debit Card,2024-11,2024,11,,Nov 2024,True
TXN-01707,2024-11-18,Groceries,Groceries,Trader Joe's,24.34,Expense,ACH Transfer,2024-11,2024,11,,Nov 2024,False
TXN-01711,2024-11-19,Dining Out,Dining Out,Starbucks,48.39,Expense,Credit Card,2024-11,2024,11,,Nov 2024,False
TXN-01709,2024-11-20,Dining Out,Dining Out,Starbucks,37.81,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01725,2024-11-20,Shopping,Shopping,Target,68.28,Expense,ACH Transfer,2024-11,2024,11,,Nov 2024,False
TXN-01022,2024-11-21,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-11,2024,11,Bi-weekly paycheck,Nov 2024,False
TXN-01719,2024-11-22,Utilities,Utilities,OG&E Electric,81.93,Expense,Credit Card,2024-11,2024,11,,Nov 2024,False
TXN-01703,2024-11-23,Groceries,Groceries,Whole Foods,58.93,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01723,2024-11-23,Entertainment,Entertainment,Local Gym,19.82,Expense,Credit Card,2024-11,2024,11,,Nov 2024,False
TXN-01706,2024-11-25,Groceries,Groceries,Walmart Grocery,38.54,Expense,ACH Transfer,2024-11,2024,11,,Nov 2024,False
TXN-01718,2024-11-25,Utilities,Utilities,ONG Gas,67.23,Expense,Credit Card,2024-11,2024,11,,Nov 2024,False
TXN-01708,2024-11-26,Groceries,Groceries,Trader Joe's,68.98,Expense,ACH Transfer,2024-11,2024,11,,Nov 2024,False
TXN-01704,2024-11-26,Groceries,Groceries,Kroger,36.17,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01722,2024-11-27,Entertainment,Entertainment,Local Gym,39.22,Expense,Debit Card,2024-11,2024,11,,Nov 2024,False
TXN-01717,2024-11-27,Transportation,Transportation,Lyft,31.98,Expense,Credit Card,2024-11,2024,11,,Nov 2024,True
TXN-01715,2024-11-28,Transportation,Transportation,Uber,40.67,Expense,Credit Card,2024-11,2024,11,,Nov 2024,True
TXN-01727,2024-11-29,Subscriptions,Subscriptions,Hulu,17.95,Expense,Credit Card,2024-11,2024,11,,Nov 2024,True
TXN-01757,2024-12-01,Shopping,Shopping,TJ Maxx,49.04,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01762,2024-12-01,Subscriptions,Subscriptions,Microsoft 365,14.21,Expense,ACH Transfer,2024-12,2024,12,,Dec 2024,False
TXN-01759,2024-12-02,Subscriptions,Subscriptions,Spotify,14.01,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01740,2024-12-03,Dining Out,Dining Out,Panda Express,34.09,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01756,2024-12-03,Shopping,Shopping,Nike,92.16,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01758,2024-12-03,Shopping,Shopping,Best Buy,46.55,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01752,2024-12-03,Entertainment,Entertainment,Local Gym,30.67,Expense,Credit Card,2024-12,2024,12,,Dec 2024,True
TXN-01737,2024-12-04,Groceries,Groceries,Kroger,50.84,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01738,2024-12-04,Groceries,Groceries,Trader Joe's,65.73,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01751,2024-12-08,Healthcare,Healthcare,CVS Pharmacy,38.93,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01763,2024-12-08,Subscriptions,Subscriptions,Spotify,14.47,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01745,2024-12-08,Transportation,Transportation,Shell Gas,66.65,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01760,2024-12-09,Subscriptions,Subscriptions,Microsoft 365,14.56,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01736,2024-12-09,Groceries,Groceries,Whole Foods,80.69,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01749,2024-12-09,Utilities,Utilities,ONG Gas,81.98,Expense,Credit Card,2024-12,2024,12,,Dec 2024,True
TXN-01764,2024-12-10,Savings,Savings,Vanguard Transfer,500.0,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01747,2024-12-10,Transportation,Transportation,Toll Authority,43.63,Expense,ACH Transfer,2024-12,2024,12,,Dec 2024,False
TXN-01744,2024-12-11,Dining Out,Dining Out,Panda Express,50.09,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01743,2024-12-13,Dining Out,Dining Out,Chipotle,36.53,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01754,2024-12-13,Entertainment,Entertainment,AMC Theatres,32.25,Expense,ACH Transfer,2024-12,2024,12,,Dec 2024,True
TXN-01748,2024-12-17,Transportation,Transportation,City Parking,27.97,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01739,2024-12-17,Groceries,Groceries,Aldi,52.29,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01741,2024-12-18,Dining Out,Dining Out,Local Bistro,21.96,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01023,2024-12-19,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-12,2024,12,Bi-weekly paycheck,Dec 2024,False
TXN-01753,2024-12-21,Entertainment,Entertainment,Bowling Alley,18.93,Expense,Debit Card,2024-12,2024,12,,Dec 2024,True
TXN-01761,2024-12-22,Subscriptions,Subscriptions,Microsoft 365,14.82,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01734,2024-12-22,Groceries,Groceries,Aldi,40.79,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01733,2024-12-23,Housing,Housing,Metro Property Mgmt,1400.0,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01735,2024-12-25,Groceries,Groceries,Aldi,58.44,Expense,Debit Card,2024-12,2024,12,,Dec 2024,False
TXN-01742,2024-12-26,Dining Out,Dining Out,Panda Express,35.52,Expense,Credit Card,2024-12,2024,12,,Dec 2024,False
TXN-01746,2024-12-27,Transportation,Transportation,Toll Authority,35.58,Expense,ACH Transfer,2024-12,2024,12,,Dec 2024,False
TXN-01750,2024-12-29,Utilities,Utilities,OG&E Electric,69.9,Expense,Credit Card,2024-12,2024,12,,Dec 2024,True
TXN-01755,2024-12-29,Entertainment,Entertainment,Bowling Alley,39.97,Expense,Credit Card,2024-12,2024,12,,Dec 2024,True
